[[ 4, 8, 7, 32, 14, 77 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^2*y + x*y + x + y^2]
[[ 2, 4, 11, 8, 32, 61 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^9 + x^8 + x^7 + x^4*y + x^4 + x^3 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 2, 8, 11, 16, 32, 53 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 8, 7, 8, 34, 29 ],'<2, 1>',x^14 + x^13 + x^12 + x^9 + x^7 + x^5 + x^4*y + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 4, 7, 24, 44, 85 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^2*y + x*y + y^2 + 1]
[[ 2, 8, 11, 32, 52, 77 ],'<2, 1>',x^13 + x^11 + x^4*y + x^2*y + x*y + y^2 + 1]
[[ 4, 8, 13, 32, 44, 53 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^9 + x^8 + x^4*y + x^4 + x^2*y + x*y + y^2 + 1]
[[ 4, 4, 7, 8, 34, 61 ],'<2, 1>',x^13 + x^12 + x^4*y + x^3 + x^2*y + x*y + y^2 + 1]
[[ 4, 4, 13, 16, 24, 61 ],'<2, 1>',x^14 + x^13 + x^4*y + x^3 + x^2*y + x*y + y^2 + 1]
[[ 4, 4, 13, 16, 34, 61 ],'<2, 1>',x^13 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 2, 4, 11, 16, 52, 61 ],'<2, 1>',x^13 + x^4*y + x^2*y + x^2 + x*y + x + y^2]
[[ 2, 8, 11, 24, 2, 77 ],'<2, 1>',x^13 + x^8 + x^4*y + x^2*y + x*y + y^2 + 1]
[[ 4, 8, 13, 24, 54, 77 ],'<2, 1>',x^14 + x^13 + x^12 + x^10 + x^8 + x^6 + x^4*y + x^2*y + x^2 + x*y + y^2 + 1]
[[ 2, 4, 11, 24, 12, 85 ],'<2, 1>',x^13 + x^12 + x^4*y + x^3 + x^2*y + x^2 + x*y + x + y^2]
[[ 2, 8, 11, 24, 42, 53 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^8 + x^5 + x^4*y + x^3*y + x*y + x + y^2]
[[ 2, 4, 5, 32, 32, 61 ],'<2, 1>',x^14 + x^13 + x^4*y + x^3*y + x^3 + x^2 + x*y + y^2 + 1]
[[ 4, 8, 7, 24, 34, 77 ],'<2, 1>',x^13 + x^10 + x^4*y + x^3*y + x^3 + x*y + y^2 + 1]
[[ 4, 4, 13, 24, 34, 61 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^5 + x^4*y + x^3*y + x^2 + x*y + y^2 + 1]
[[ 4, 8, 7, 32, 34, 77 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^3 + x^2 + x*y + y^2 + 1]
[[ 2, 8, 11, 24, 32, 77 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^3 + x^2 + x*y + y^2 + 1]
[[ 2, 4, 11, 24, 52, 61 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^4*y + x^4 + x^3*y + x*y + x + y^2]
[[ 2, 8, 11, 8, 52, 77 ],'<2, 1>',x^13 + x^10 + x^4*y + x^3*y + x*y + y^2 + 1]
[[ 4, 4, 13, 16, 34, 85 ],'<2, 1>',x^14 + x^13 + x^10 + x^9 + x^8 + x^6 + x^4*y + x^3*y + x^2 + x*y + y^2 + 1]
[[ 2, 8, 11, 32, 32, 77 ],'<2, 1>',x^13 + x^8 + x^4*y + x^3*y + x*y + y^2 + 1]
[[ 4, 8, 13, 24, 34, 53 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^3 + x*y + x + y^2]
[[ 2, 8, 5, 16, 42, 53 ],'<2, 1>',x^13 + x^11 + x^4*y + x^3*y + x*y + y^2 + 1]
[[ 2, 4, 5, 24, 32, 61 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^3*y + x^3 + x*y + y^2 + 1]
[[ 4, 8, 7, 8, 24, 77 ],'<2, 1>',x^13 + x^11 + x^10 + x^4*y + x^3*y + x*y + x + y^2]
[[ 2, 8, 5, 24, 22, 53 ],'<2, 1>',x^13 + x^11 + x^10 + x^4*y + x^3*y + x^2 + x*y + y^2 + 1]
[[ 2, 8, 11, 32, 22, 101 ],'<2, 1>',x^13 + x^11 + x^4*y + x^3*y + x^3 + x^2 + x*y + x + y^2]
[[ 2, 4, 11, 16, 22, 61 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x*y + y^2 + 1]
[[ 2, 4, 5, 32, 22, 61 ],'<2, 1>',x^13 + x^10 + x^4*y + x^3*y + x*y + x + y^2]
[[ 2, 8, 11, 16, 2, 53 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^3*y + x^3 + x*y + x + y^2]
[[ 2, 4, 5, 24, 42, 61 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^2 + x*y + x + y^2]
[[ 4, 4, 7, 16, 44, 61 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^6 + x^4*y + x^4 + x^3*y + x^2 + x*y + y^2 + 1]
[[ 2, 4, 11, 24, 42, 85 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^3 + x*y + y^2 + 1]
[[ 2, 8, 5, 24, 42, 101 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^4*y + x^4 + x^3*y + x*y + x + y^2]
[[ 4, 4, 7, 16, 44, 85 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^3 + x*y + y^2 + 1]
[[ 2, 8, 5, 16, 12, 77 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^3 + x*y + x + y^2]
[[ 4, 8, 13, 16, 34, 77 ],'<2, 1>',x^13 + x^4*y + x^3*y + x*y + x + y^2]
[[ 4, 8, 13, 24, 44, 53 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^6 + x^4*y + x^4 + x^3*y + x^3 + x*y + y^2 + 1]
[[ 2, 8, 11, 8, 42, 77 ],'<2, 1>',x^14 + x^13 + x^4*y + x^3*y + x^3 + x^2 + x*y + x + y^2]
[[ 2, 8, 5, 16, 32, 77 ],'<2, 1>',x^13 + x^8 + x^4*y + x^3*y + x^3 + x^2 + x*y + x + y^2]
[[ 4, 8, 7, 24, 24, 53 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^5 + x^4*y + x^3*y + x^2 + x*y + y^2 + 1]
[[ 4, 8, 7, 8, 14, 77 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^2 + x*y + y^2 + 1]
[[ 2, 4, 11, 24, 52, 37 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^3*y + x^2 + x*y + x + y^2]
[[ 4, 8, 13, 16, 54, 77 ],'<2, 1>',x^13 + x^8 + x^4*y + x^3*y + x^2 + x*y + x + y^2]
[[ 4, 4, 13, 16, 24, 61 ],'<2, 1>',x^14 + x^13 + x^11 + x^8 + x^7 + x^5 + x^4*y + x^4 + x^3*y + x*y + y^2 + 1]
[[ 4, 8, 7, 16, 64, 53 ],'<2, 1>',x^13 + x^11 + x^4*y + x^3*y + x^2 + x*y + x + y^2]
[[ 4, 8, 7, 16, 34, 53 ],'<2, 1>',x^13 + x^8 + x^4*y + x^3*y + x^3 + x*y + y^2 + 1]
[[ 2, 8, 11, 16, 32, 53 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^2 + x*y + y^2 + 1]
[[ 2, 4, 5, 16, 42, 61 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^3 + x^2 + x*y + x + y^2]
[[ 4, 4, 7, 24, 24, 85 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^7 + x^6 + x^4*y + x^4 + x^3*y + x^2 + x*y + x + y^2]
[[ 4, 4, 13, 24, 24, 61 ],'<2, 1>',x^13 + x^8 + x^4*y + x^3*y + x^3 + x*y + x + y^2]
[[ 4, 8, 13, 24, 24, 101 ],'<2, 1>',x^13 + x^11 + x^10 + x^4*y + x^3*y + x^3 + x^2 + x*y + y^2 + 1]
[[ 4, 4, 13, 8, 24, 37 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^3 + x^2 + x*y + x + y^2]
[[ 4, 4, 13, 32, 44, 61 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^2 + x*y + x + y^2]
[[ 4, 8, 13, 16, 24, 53 ],'<2, 1>',x^14 + x^13 + x^12 + x^9 + x^6 + x^4*y + x^4 + x^3*y + x^2 + x*y + y^2 + 1]
[[ 4, 4, 7, 24, 14, 37 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^7 + x^5 + x^4*y + x^3*y + x*y + y^2 + 1]
[[ 4, 4, 13, 32, 34, 61 ],'<2, 1>',x^13 + x^11 + x^10 + x^4*y + x^3*y + x*y + y^2 + 1]
[[ 4, 4, 7, 24, 14, 61 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^8 + x^7 + x^6 + x^4*y + x^3*y + x^2 + x*y + x + y^2]
[[ 2, 8, 5, 24, 32, 53 ],'<2, 1>',x^13 + x^10 + x^4*y + x^3*y + x^3 + x^2 + x*y + x + y^2]
[[ 4, 4, 7, 16, 34, 37 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^8 + x^6 + x^4*y + x^3*y + x^3 + x*y + y^2 + 1]
[[ 4, 8, 7, 32, 44, 101 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^3*y + x*y + x + y^2]
[[ 2, 4, 5, 8, 12, 109 ],'<2, 1>',x^13 + x^11 + x^4*y + x^3*y + x^3 + x^2 + x*y + y^2 + 1]
[[ 2, 4, 11, 16, 22, 85 ],'<2, 1>',x^13 + x^10 + x^4*y + x^3*y + x^3 + x^2 + x*y + y^2 + 1]
[[ 2, 4, 5, 8, 42, 37 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^9 + x^7 + x^4*y + x^3*y + x*y + x + y^2]
[[ 2, 4, 5, 16, 32, 85 ],'<2, 1>',x^13 + x^11 + x^10 + x^4*y + x^3*y + x^3 + x*y + y^2 + 1]
[[ 4, 4, 13, 8, 54, 109 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^3*y + x*y + y^2 + 1]
[[ 2, 4, 11, 16, 32, 37 ],'<2, 1>',x^13 + x^11 + x^10 + x^4*y + x^3*y + x^2 + x*y + x + y^2]
[[ 1, 9, 13, 21, 31, 69 ],'<2, 1>',x^13 + x^11 + x^10 + x^8 + x^6 + x^5 + x^4*y + x^4 + x^3 + x*y + y^2 + y + 1]
[[ 3, 5, 3, 29, 23, 77 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^5 + x^4*y + x^4 + x*y + x + y^2 + y + 1]
[[ 3, 5, 9, 21, 43, 53 ],'<2, 1>',x^14 + x^13 + x^12 + x^9 + x^6 + x^4*y + x^4 + x^3 + x*y + y^2 + y]
[[ 3, 9, 3, 29, 23, 69 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^8 + x^6 + x^4*y + x^2 + x*y + y^2 + y]
[[ 3, 9, 15, 29, 43, 69 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^6 + x^5 + x^4*y + x^4 + x*y + y^2 + y]
[[ 3, 9, 15, 13, 23, 69 ],'<2, 1>',x^14 + x^13 + x^12 + x^9 + x^6 + x^5 + x^4*y + x^2 + x*y + y^2 + y]
[[ 3, 9, 9, 21, 63, 93 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^7 + x^6 + x^5 + x^4*y + x*y + y^2 + y + 1]
[[ 3, 9, 15, 21, 53, 57 ],'<2, 1>',x^13 + x^12 + x^9 + x^8 + x^6 + x^4*y + x^4 + x*y + x + y^2 + y]
[[ 3, 5, 9, 21, 43, 101 ],'<2, 1>',x^14 + x^13 + x^12 + x^10 + x^6 + x^5 + x^4*y + x^2 + x*y + y^2 + y + 1]
[[ 3, 5, 15, 13, 23, 77 ],'<2, 1>',x^14 + x^13 + x^11 + x^9 + x^8 + x^4*y + x^4 + x^3 + x*y + y^2 + y + 1]
[[ 3, 5, 9, 29, 33, 65 ],'<2, 1>',x^13 + x^12 + x^10 + x^8 + x^7 + x^6 + x^5 + x^4*y + x*y + y^2 + y]
[[ 3, 5, 9, 21, 23, 53 ],'<2, 1>',x^14 + x^13 + x^12 + x^10 + x^8 + x^4*y + x^3 + x^2 + x*y + y^2 + y + 1]
[[ 3, 9, 15, 21, 13, 105 ],'<2, 1>',x^13 + x^12 + x^9 + x^8 + x^6 + x^5 + x^4*y + x*y + x + y^2 + y + 1]
[[ 3, 5, 9, 21, 23, 101 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^7 + x^5 + x^4*y + x^4 + x*y + y^2 + y]
[[ 3, 9, 9, 21, 23, 45 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^8 + x^7 + x^6 + x^4*y + x*y + y^2 + y]
[[ 3, 5, 3, 21, 33, 89 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^5 + x^4*y + x*y + x + y^2 + y]
[[ 3, 5, 9, 13, 33, 113 ],'<2, 1>',x^14 + x^13 + x^11 + x^8 + x^7 + x^5 + x^4*y + x^4 + x*y + y^2 + y + 1]
[[ 3, 9, 9, 29, 33, 129 ],'<2, 1>',x^14 + x^13 + x^12 + x^10 + x^9 + x^7 + x^4*y + x^3 + x*y + y^2 + y]
[[ 5, 5, 5, 13, 5, 65 ],'<4, 1>',x^14 + x^13 + x^4*y + x^3 + x^2 + x*y + y^2 + y]
[[ 1, 9, 1, 29, 41, 81 ],'<4, 2>',x^14 + x^13 + x^12 + x^11 + x^10 + x^9 + x^6 + x^4*y + x^4 + x^3 + x^2 + x*y + y^2 + y + 1]
[[ 1, 9, 7, 21, 21, 81 ],'<2, 1>',x^14 + x^13 + x^10 + x^9 + x^8 + x^7 + x^5 + x^4*y + x^4 + x^3 + x*y + x + y^2 + y + 1]
[[ 5, 5, 11, 29, 15, 77 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^8 + x^7 + x^5 + x^4*y + x^3 + x^2 + x*y + y^2 + y]
[[ 5, 9, 11, 21, 45, 81 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^8 + x^6 + x^5 + x^4*y + x^4 + x^3 + x^2 + x*y + y^2 + y]
[[ 1, 9, 7, 21, 41, 81 ],'<2, 1>',x^13 + x^11 + x^10 + x^9 + x^8 + x^6 + x^4*y + x^2 + x*y + x + y^2 + y + 1]
[[ 3, 9, 3, 13, 43, 69 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^7 + x^6 + x^4*y + x^4 + x*y + y^2 + y + 1]
[[ 1, 5, 13, 21, 31, 77 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^9 + x^5 + x^4*y + x^4 + x^3 + x^2 + x*y + x + y^2 + y + 1]
[[ 1, 5, 7, 21, 21, 65 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^4*y + x*y + y^2 + y + 1]
[[ 1, 9, 7, 13, 31, 69 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^9 + x^7 + x^6 + x^5 + x^4*y + x^3 + x^2 + x*y + y^2 + y + 1]
[[ 5, 9, 11, 13, 35, 69 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^9 + x^8 + x^7 + x^4*y + x^4 + x^3 + x^2 + x*y + y^2 + y]
[[ 5, 9, 11, 21, 25, 81 ],'<2, 1>',x^14 + x^13 + x^12 + x^9 + x^8 + x^6 + x^5 + x^4*y + x^3 + x^2 + x*y + x + y^2 + y]
[[ 5, 5, 11, 13, 55, 77 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^6 + x^4*y + x^3 + x^2 + x*y + x + y^2 + y]
[[ 5, 5, 11, 21, 25, 65 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^7 + x^6 + x^5 + x^4*y + x^2 + x*y + x + y^2 + y]
[[ 1, 5, 7, 13, 11, 77 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^6 + x^5 + x^4*y + x^4 + x^3 + x*y + x + y^2 + y + 1]
[[ 1, 5, 13, 13, 61, 65 ],'<4, 1>',x^13 + x^11 + x^4*y + x^3 + x^2 + x*y + y^2 + y + 1]
[[ 1, 5, 7, 29, 51, 77 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^6 + x^5 + x^4*y + x^4 + x^3 + x^2 + x*y + y^2 + y + 1]
[[ 5, 9, 17, 29, 25, 81 ],'<4, 2>',x^13 + x^10 + x^4*y + x^2 + x*y + x + y^2 + y]
[[ 5, 9, 17, 21, 35, 69 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^8 + x^7 + x^6 + x^4*y + x^3 + x*y + x + y^2 + y]
[[ 5, 5, 5, 21, 35, 77 ],'<2, 1>',x^13 + x^7 + x^5 + x^4*y + x^3 + x^2 + x*y + x + y^2 + y]
[[ 5, 9, 5, 21, 35, 69 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^6 + x^5 + x^4*y + x^4 + x^2 + x*y + x + y^2 + y]
[[ 5, 9, 5, 29, 45, 81 ],'<4, 2>',x^13 + x^12 + x^10 + x^9 + x^8 + x^6 + x^5 + x^4*y + x^4 + x^3 + x*y + x + y^2 + y]
[[ 1, 9, 1, 21, 31, 69 ],'<2, 1>',x^14 + x^13 + x^12 + x^10 + x^9 + x^6 + x^4*y + x^4 + x^3 + x^2 + x*y + x + y^2 + y + 1]
[[ 3, 9, 3, 21, 53, 105 ],'<2, 1>',x^13 + x^12 + x^10 + x^8 + x^5 + x^4*y + x^4 + x^2 + x*y + y^2 + y + 1]
[[ 3, 5, 15, 29, 43, 77 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^6 + x^5 + x^4*y + x*y + x + y^2 + y + 1]
[[ 3, 5, 15, 21, 33, 89 ],'<2, 1>',x^13 + x^12 + x^11 + x^8 + x^7 + x^6 + x^5 + x^4*y + x*y + y^2 + y + 1]
[[ 3, 5, 9, 13, 33, 17 ],'<2, 1>',x^13 + x^12 + x^10 + x^8 + x^6 + x^4*y + x^4 + x*y + x + y^2 + y + 1]
[[ 3, 9, 3, 21, 13, 57 ],'<2, 1>',x^13 + x^12 + x^9 + x^8 + x^7 + x^6 + x^5 + x^4*y + x*y + y^2 + y]
[[ 3, 9, 9, 13, 33, 81 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^4*y + x^4 + x^3 + x*y + y^2 + y + 1]
[[ 3, 9, 9, 21, 3, 93 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^5 + x^4*y + x^4 + x^2 + x*y + y^2 + y]
[[ 5, 9, 11, 29, 35, 69 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^9 + x^7 + x^6 + x^5 + x^4*y + x^3 + x*y + x + y^2 + y]
[[ 5, 9, 17, 13, 45, 81 ],'<4, 2>',x^13 + x^10 + x^8 + x^4*y + x^2 + x*y + y^2 + y]
[[ 5, 5, 17, 29, 45, 65 ],'<4, 1>',x^14 + x^13 + x^4*y + x^3 + x*y + x + y^2 + y]
[[ 5, 5, 17, 21, 35, 77 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^9 + x^8 + x^6 + x^5 + x^4*y + x^3 + x*y + x + y^2 + y]
[[ 1, 5, 1, 21, 31, 77 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^9 + x^7 + x^6 + x^5 + x^4*y + x^4 + x^3 + x*y + y^2 + y + 1]
[[ 5, 5, 11, 21, 45, 65 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^8 + x^7 + x^6 + x^5 + x^4*y + x^3 + x^2 + x*y + y^2 + y]
[[ 1, 9, 7, 29, 31, 69 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^9 + x^8 + x^7 + x^6 + x^4*y + x^2 + x*y + x + y^2 + y + 1]
[[ 1, 9, 13, 29, 21, 81 ],'<4, 2>',x^13 + x^9 + x^4*y + x^3 + x*y + x + y^2 + y + 1]
[[ 5, 5, 5, 29, 65, 65 ],'<4, 1>',x^13 + x^11 + x^4*y + x^3 + x*y + x + y^2 + y]
[[ 1, 5, 7, 21, 41, 65 ],'<2, 1>',x^14 + x^13 + x^11 + x^9 + x^8 + x^7 + x^5 + x^4*y + x^4 + x^2 + x*y + x + y^2 + y + 1]
[[ 1, 5, 1, 29, 21, 65 ],'<4, 1>',x^13 + x^11 + x^4*y + x^3 + x*y + x + y^2 + y + 1]
[[ 1, 9, 1, 13, 21, 81 ],'<4, 2>',x^14 + x^13 + x^11 + x^9 + x^8 + x^6 + x^5 + x^4*y + x^4 + x^2 + x*y + x + y^2 + y + 1]
[[ 1, 5, 13, 29, 1, 65 ],'<4, 1>',x^14 + x^13 + x^12 + x^10 + x^4*y + x*y + y^2 + y + 1]
[[ 3, 5, 3, 13, 43, 77 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^6 + x^4*y + x^4 + x^2 + x*y + y^2 + y + 1]
[[ 3, 9, 9, 13, 33, 81 ],'<2, 1>',x^14 + x^13 + x^12 + x^10 + x^9 + x^4*y + x^3 + x*y + x + y^2 + y + 1]
[[ 3, 9, 9, 21, 43, 45 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^7 + x^4*y + x^3 + x*y + y^2 + y + 1]
[[ 3, 5, 3, 21, 33, 41 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^6 + x^4*y + x*y + x + y^2 + y + 1]
[[ 3, 5, 15, 21, 33, 41 ],'<2, 1>',x^13 + x^12 + x^11 + x^8 + x^7 + x^6 + x^4*y + x^4 + x*y + y^2 + y]
[[ 1, 5, 7, 13, 41, 65 ],'<2, 1>',x^14 + x^13 + x^4*y + x^3*y + x^3 + x^2 + y^2 + y + 1]
[[ 5, 5, 11, 21, 15, 53 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^3 + x^2 + x + y^2 + y]
[[ 3, 5, 9, 21, 23, 77 ],'<2, 1>',x^13 + x^10 + x^4*y + x^3*y + x^3 + x^2 + x + y^2 + y + 1]
[[ 3, 5, 9, 13, 43, 65 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^5 + x^4*y + x^3*y + x^2 + y^2 + y]
[[ 3, 9, 9, 13, 13, 69 ],'<2, 1>',x^14 + x^13 + x^10 + x^8 + x^6 + x^5 + x^4*y + x^4 + x^3*y + y^2 + y]
[[ 3, 9, 9, 21, 43, 105 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^3 + y^2 + y + 1]
[[ 3, 9, 15, 13, 33, 69 ],'<2, 1>',x^13 + x^8 + x^4*y + x^3*y + x + y^2 + y]
[[ 3, 9, 15, 21, 23, 105 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^5 + x^4*y + x^3*y + x + y^2 + y]
[[ 3, 5, 9, 21, 13, 77 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^3 + x^2 + y^2 + y + 1]
[[ 3, 5, 9, 13, 13, 89 ],'<2, 1>',x^14 + x^13 + x^12 + x^9 + x^6 + x^4*y + x^4 + x^3*y + x^2 + y^2 + y]
[[ 3, 9, 3, 29, 33, 93 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^8 + x^7 + x^4*y + x^4 + x^3*y + y^2 + y]
[[ 3, 9, 9, 29, 23, 69 ],'<2, 1>',x^13 + x^11 + x^9 + x^4*y + x^3*y + x^3 + x + y^2 + y]
[[ 3, 9, 9, 29, 33, 93 ],'<2, 1>',x^13 + x^11 + x^4*y + x^3*y + x^2 + y^2 + y + 1]
[[ 3, 9, 9, 21, 33, 57 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^5 + x^4*y + x^3*y + x^3 + y^2 + y + 1]
[[ 3, 9, 9, 21, 3, 81 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x + y^2 + y + 1]
[[ 3, 5, 3, 21, 13, 77 ],'<2, 1>',x^14 + x^13 + x^12 + x^10 + x^8 + x^4*y + x^3*y + x^3 + x^2 + y^2 + y + 1]
[[ 3, 9, 9, 21, 23, 105 ],'<2, 1>',x^13 + x^10 + x^4*y + x^3*y + x^2 + y^2 + y]
[[ 3, 9, 3, 21, 33, 81 ],'<2, 1>',x^13 + x^11 + x^4*y + x^3*y + x + y^2 + y]
[[ 3, 9, 15, 21, 53, 57 ],'<2, 1>',x^14 + x^13 + x^9 + x^8 + x^7 + x^5 + x^4*y + x^4 + x^3*y + y^2 + y]
[[ 3, 5, 15, 21, 23, 101 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^8 + x^6 + x^4*y + x^3*y + x^2 + y^2 + y + 1]
[[ 3, 5, 3, 29, 23, 41 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^9 + x^8 + x^4*y + x^3*y + x^2 + y^2 + y]
[[ 3, 9, 3, 13, 33, 69 ],'<2, 1>',x^13 + x^4*y + x^3*y + y^2 + y + 1]
[[ 3, 5, 15, 13, 23, 65 ],'<2, 1>',x^13 + x^12 + x^10 + x^8 + x^6 + x^5 + x^4*y + x^4 + x^3*y + y^2 + y]
[[ 3, 9, 9, 29, 43, 69 ],'<2, 1>',x^14 + x^13 + x^12 + x^8 + x^7 + x^5 + x^4*y + x^3*y + x^2 + y^2 + y + 1]
[[ 3, 9, 3, 13, 23, 69 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^3 + x^2 + x + y^2 + y]
[[ 3, 5, 15, 21, 33, 53 ],'<2, 1>',x^14 + x^13 + x^12 + x^9 + x^7 + x^6 + x^4*y + x^3*y + x + y^2 + y + 1]
[[ 1, 5, 1, 29, 31, 65 ],'<2, 1>',x^13 + x^4*y + x^3*y + x + y^2 + y + 1]
[[ 5, 5, 11, 21, 45, 77 ],'<2, 1>',x^13 + x^10 + x^4*y + x^3*y + x^3 + x^2 + y^2 + y]
[[ 5, 9, 11, 21, 65, 57 ],'<2, 1>',x^13 + x^9 + x^4*y + x^3*y + x^3 + x + y^2 + y]
[[ 1, 5, 1, 21, 21, 77 ],'<2, 1>',x^13 + x^11 + x^9 + x^4*y + x^3*y + x^3 + x^2 + x + y^2 + y + 1]
[[ 5, 5, 5, 21, 55, 77 ],'<2, 1>',x^13 + x^11 + x^4*y + x^3*y + y^2 + y]
[[ 1, 9, 7, 13, 31, 93 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^3*y + x^3 + x^2 + x + y^2 + y + 1]
[[ 5, 5, 11, 29, 15, 89 ],'<2, 1>',x^13 + x^11 + x^8 + x^4*y + x^3*y + x^3 + x^2 + x + y^2 + y]
[[ 5, 5, 11, 13, 25, 65 ],'<2, 1>',x^13 + x^11 + x^9 + x^4*y + x^3*y + x^3 + y^2 + y]
[[ 1, 9, 7, 21, 31, 81 ],'<2, 1>',x^13 + x^4*y + x^3*y + x^2 + y^2 + y + 1]
[[ 1, 9, 7, 13, 41, 93 ],'<2, 1>',x^13 + x^11 + x^9 + x^4*y + x^3*y + x + y^2 + y + 1]
[[ 1, 5, 13, 21, 41, 53 ],'<2, 1>',x^13 + x^11 + x^9 + x^4*y + x^3*y + x^2 + y^2 + y + 1]
[[ 5, 5, 11, 29, 45, 89 ],'<2, 1>',x^13 + x^11 + x^9 + x^4*y + x^3*y + x + y^2 + y]
